[32m[Nest] 15992  - [39m2026/04/14 09:18:06 [32m    LOG[39m [38;5;3m[NestFactory] [39m[32mStarting Nest application...[39m
[32m[Nest] 15992  - [39m2026/04/14 09:18:06 [32m    LOG[39m [38;5;3m[InstanceLoader] [39m[32mTypeOrmModule dependencies initialized[39m[38;5;3m +41ms[39m
query: SELECT DISTINCT `distinctAlias`.`Skill_id` AS `ids_Skill_id`, `distinctAlias`.`Skill_created_at` FROM (SELECT `Skill`.`id` AS `Skill_id`, `Skill`.`unique_id` AS `Skill_unique_id`, `Skill`.`name` AS `Skill_name`, `Skill`.`summary` AS `Skill_summary`, `Skill`.`detail` AS `Skill_detail`, `Skill`.`author` AS `Skill_author`, `Skill`.`category_id` AS `Skill_category_id`, `Skill`.`source_type` AS `Skill_source_type`, `Skill`.`source_url` AS `Skill_source_url`, `Skill`.`source_url_name` AS `Skill_source_url_name`, `Skill`.`submitter_id` AS `Skill_submitter_id`, `Skill`.`status` AS `Skill_status`, `Skill`.`visibility_type` AS `Skill_visibility_type`, `Skill`.`created_at` AS `Skill_created_at`, `Skill`.`updated_at` AS `Skill_updated_at`, `Skill__Skill_category`.`id` AS `Skill__Skill_category_id`, `Skill__Skill_category`.`name` AS `Skill__Skill_category_name`, `Skill__Skill_category`.`description` AS `Skill__Skill_category_description`, `Skill__Skill_category`.`sort_order` AS `Skill__Skill_category_sort_order`, `Skill__Skill_category`.`created_at` AS `Skill__Skill_category_created_at` FROM `skills` `Skill` LEFT JOIN `skill_categories` `Skill__Skill_category` ON `Skill__Skill_category`.`id`=`Skill`.`category_id` WHERE ((`Skill`.`submitter_id` = ?))) `distinctAlias` ORDER BY `distinctAlias`.`Skill_created_at` DESC, `Skill_id` ASC LIMIT 10 OFFSET 0 -- PARAMETERS: [1]
query: SELECT `Skill`.`id` AS `Skill_id`, `Skill`.`unique_id` AS `Skill_unique_id`, `Skill`.`name` AS `Skill_name`, `Skill`.`summary` AS `Skill_summary`, `Skill`.`detail` AS `Skill_detail`, `Skill`.`author` AS `Skill_author`, `Skill`.`category_id` AS `Skill_category_id`, `Skill`.`source_type` AS `Skill_source_type`, `Skill`.`source_url` AS `Skill_source_url`, `Skill`.`source_url_name` AS `Skill_source_url_name`, `Skill`.`submitter_id` AS `Skill_submitter_id`, `Skill`.`status` AS `Skill_status`, `Skill`.`visibility_type` AS `Skill_visibility_type`, `Skill`.`created_at` AS `Skill_created_at`, `Skill`.`updated_at` AS `Skill_updated_at`, `Skill__Skill_category`.`id` AS `Skill__Skill_category_id`, `Skill__Skill_category`.`name` AS `Skill__Skill_category_name`, `Skill__Skill_category`.`description` AS `Skill__Skill_category_description`, `Skill__Skill_category`.`sort_order` AS `Skill__Skill_category_sort_order`, `Skill__Skill_category`.`created_at` AS `Skill__Skill_category_created_at` FROM `skills` `Skill` LEFT JOIN `skill_categories` `Skill__Skill_category` ON `Skill__Skill_category`.`id`=`Skill`.`category_id` WHERE ( ((`Skill`.`submitter_id` = ?)) ) AND ( `Skill`.`id` IN (?, ?) ) ORDER BY `Skill`.`created_at` DESC -- PARAMETERS: [1,"8","7"]
query: SELECT `SkillCategory`.`id` AS `SkillCategory_id`, `SkillCategory`.`name` AS `SkillCategory_name`, `SkillCategory`.`description` AS `SkillCategory_description`, `SkillCategory`.`sort_order` AS `SkillCategory_sort_order`, `SkillCategory`.`created_at` AS `SkillCategory_created_at` FROM `skill_categories` `SkillCategory` ORDER BY `SkillCategory`.`sort_order` ASC, `SkillCategory`.`id` ASC
query: SELECT DISTINCT `distinctAlias`.`project_id` AS `ids_project_id`, `distinctAlias`.`project_created_at` FROM (SELECT `project`.`id` AS `project_id`, `project`.`name` AS `project_name`, `project`.`description` AS `project_description`, `project`.`owner_id` AS `project_owner_id`, `project`.`status` AS `project_status`, `project`.`created_at` AS `project_created_at`, `project`.`updated_at` AS `project_updated_at`, `owner`.`id` AS `owner_id`, `owner`.`username` AS `owner_username`, `owner`.`real_name` AS `owner_real_name`, `owner`.`department_id` AS `owner_department_id`, `owner`.`email` AS `owner_email`, `owner`.`phone` AS `owner_phone`, `owner`.`status` AS `owner_status`, `owner`.`created_at` AS `owner_created_at`, `owner`.`updated_at` AS `owner_updated_at` FROM `projects` `project` LEFT JOIN `users` `owner` ON `owner`.`id`=`project`.`owner_id`) `distinctAlias` ORDER BY `distinctAlias`.`project_created_at` DESC, `project_id` ASC LIMIT 100 OFFSET 0
query: SELECT DISTINCT `distinctAlias`.`user_id` AS `ids_user_id` FROM (SELECT `user`.`id` AS `user_id`, `user`.`username` AS `user_username`, `user`.`real_name` AS `user_real_name`, `user`.`department_id` AS `user_department_id`, `user`.`email` AS `user_email`, `user`.`phone` AS `user_phone`, `user`.`status` AS `user_status`, `user`.`created_at` AS `user_created_at`, `user`.`updated_at` AS `user_updated_at`, `department`.`id` AS `department_id`, `department`.`name` AS `department_name`, `department`.`parent_id` AS `department_parent_id`, `department`.`level` AS `department_level`, `department`.`sort_order` AS `department_sort_order`, `department`.`created_at` AS `department_created_at`, `department`.`updated_at` AS `department_updated_at` FROM `users` `user` LEFT JOIN `departments` `department` ON `department`.`id`=`user`.`department_id`) `distinctAlias` ORDER BY `user_id` ASC LIMIT 100 OFFSET 0
query: SELECT `project`.`id` AS `project_id`, `project`.`name` AS `project_name`, `project`.`description` AS `project_description`, `project`.`owner_id` AS `project_owner_id`, `project`.`status` AS `project_status`, `project`.`created_at` AS `project_created_at`, `project`.`updated_at` AS `project_updated_at`, `owner`.`id` AS `owner_id`, `owner`.`username` AS `owner_username`, `owner`.`real_name` AS `owner_real_name`, `owner`.`department_id` AS `owner_department_id`, `owner`.`email` AS `owner_email`, `owner`.`phone` AS `owner_phone`, `owner`.`status` AS `owner_status`, `owner`.`created_at` AS `owner_created_at`, `owner`.`updated_at` AS `owner_updated_at` FROM `projects` `project` LEFT JOIN `users` `owner` ON `owner`.`id`=`project`.`owner_id` WHERE `project`.`id` IN (?) ORDER BY `project`.`created_at` DESC -- PARAMETERS: ["1"]
query: SELECT `user`.`id` AS `user_id`, `user`.`username` AS `user_username`, `user`.`real_name` AS `user_real_name`, `user`.`department_id` AS `user_department_id`, `user`.`email` AS `user_email`, `user`.`phone` AS `user_phone`, `user`.`status` AS `user_status`, `user`.`created_at` AS `user_created_at`, `user`.`updated_at` AS `user_updated_at`, `department`.`id` AS `department_id`, `department`.`name` AS `department_name`, `department`.`parent_id` AS `department_parent_id`, `department`.`level` AS `department_level`, `department`.`sort_order` AS `department_sort_order`, `department`.`created_at` AS `department_created_at`, `department`.`updated_at` AS `department_updated_at` FROM `users` `user` LEFT JOIN `departments` `department` ON `department`.`id`=`user`.`department_id` WHERE `user`.`id` IN (?, ?, ?) -- PARAMETERS: ["1","2","3"]
query: SELECT `SkillCategory`.`id` AS `SkillCategory_id`, `SkillCategory`.`name` AS `SkillCategory_name`, `SkillCategory`.`description` AS `SkillCategory_description`, `SkillCategory`.`sort_order` AS `SkillCategory_sort_order`, `SkillCategory`.`created_at` AS `SkillCategory_created_at` FROM `skill_categories` `SkillCategory` ORDER BY `SkillCategory`.`sort_order` ASC, `SkillCategory`.`id` ASC
query: SELECT `ProjectMember`.`id` AS `ProjectMember_id`, `ProjectMember`.`project_id` AS `ProjectMember_project_id`, `ProjectMember`.`user_id` AS `ProjectMember_user_id`, `ProjectMember`.`role` AS `ProjectMember_role`, `ProjectMember`.`joined_at` AS `ProjectMember_joined_at` FROM `project_members` `ProjectMember` WHERE ((`ProjectMember`.`user_id` = ?)) -- PARAMETERS: [1]
query: SELECT DISTINCT `distinctAlias`.`skill_id` AS `ids_skill_id`, `distinctAlias`.`skill_created_at` FROM (SELECT `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `category`.`id` AS `category_id`, `category`.`name` AS `category_name`, `category`.`description` AS `category_description`, `category`.`sort_order` AS `category_sort_order`, `category`.`created_at` AS `category_created_at`, `submitter`.`id` AS `submitter_id`, `submitter`.`username` AS `submitter_username`, `submitter`.`real_name` AS `submitter_real_name`, `submitter`.`department_id` AS `submitter_department_id`, `submitter`.`email` AS `submitter_email`, `submitter`.`phone` AS `submitter_phone`, `submitter`.`status` AS `submitter_status`, `submitter`.`created_at` AS `submitter_created_at`, `submitter`.`updated_at` AS `submitter_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at` FROM `skills` `skill` LEFT JOIN `skill_categories` `category` ON `category`.`id`=`skill`.`category_id`  LEFT JOIN `users` `submitter` ON `submitter`.`id`=`skill`.`submitter_id`  LEFT JOIN `skill_versions` `version` ON `version`.`skill_id`=`skill`.`id` WHERE `skill`.`status` IN (?, ?)) `distinctAlias` ORDER BY `distinctAlias`.`skill_created_at` DESC, `skill_id` ASC LIMIT 12 OFFSET 0 -- PARAMETERS: ["published","approved"]
query: SELECT `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `category`.`id` AS `category_id`, `category`.`name` AS `category_name`, `category`.`description` AS `category_description`, `category`.`sort_order` AS `category_sort_order`, `category`.`created_at` AS `category_created_at`, `submitter`.`id` AS `submitter_id`, `submitter`.`username` AS `submitter_username`, `submitter`.`real_name` AS `submitter_real_name`, `submitter`.`department_id` AS `submitter_department_id`, `submitter`.`email` AS `submitter_email`, `submitter`.`phone` AS `submitter_phone`, `submitter`.`status` AS `submitter_status`, `submitter`.`created_at` AS `submitter_created_at`, `submitter`.`updated_at` AS `submitter_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at` FROM `skills` `skill` LEFT JOIN `skill_categories` `category` ON `category`.`id`=`skill`.`category_id`  LEFT JOIN `users` `submitter` ON `submitter`.`id`=`skill`.`submitter_id`  LEFT JOIN `skill_versions` `version` ON `version`.`skill_id`=`skill`.`id` WHERE ( `skill`.`status` IN (?, ?) ) AND ( `skill`.`id` IN (?, ?) ) ORDER BY `skill`.`created_at` DESC -- PARAMETERS: ["published","approved","8","7"]
query: SELECT `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `category`.`id` AS `category_id`, `category`.`name` AS `category_name`, `category`.`description` AS `category_description`, `category`.`sort_order` AS `category_sort_order`, `category`.`created_at` AS `category_created_at`, `submitter`.`id` AS `submitter_id`, `submitter`.`username` AS `submitter_username`, `submitter`.`real_name` AS `submitter_real_name`, `submitter`.`department_id` AS `submitter_department_id`, `submitter`.`email` AS `submitter_email`, `submitter`.`phone` AS `submitter_phone`, `submitter`.`status` AS `submitter_status`, `submitter`.`created_at` AS `submitter_created_at`, `submitter`.`updated_at` AS `submitter_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at`, `visibility`.`id` AS `visibility_id`, `visibility`.`skill_id` AS `visibility_skill_id`, `visibility`.`target_type` AS `visibility_target_type`, `visibility`.`target_id` AS `visibility_target_id`, `visibility`.`created_at` AS `visibility_created_at` FROM `skills` `skill` LEFT JOIN `skill_categories` `category` ON `category`.`id`=`skill`.`category_id`  LEFT JOIN `users` `submitter` ON `submitter`.`id`=`skill`.`submitter_id`  LEFT JOIN `skill_versions` `version` ON `version`.`skill_id`=`skill`.`id`  LEFT JOIN `skill_visibility` `visibility` ON `visibility`.`skill_id`=`skill`.`id` WHERE `skill`.`id` = ? -- PARAMETERS: [7]
query: SELECT COALESCE(AVG(score), 0) as avg_rating, COUNT(*) as rating_count FROM ratings WHERE skill_id = ? -- PARAMETERS: [7]
query: SELECT COUNT(*) as download_count FROM download_records WHERE skill_id = ? -- PARAMETERS: [7]
query: SELECT f.*, u.real_name as user_real_name, u.username as user_username FROM feedbacks f LEFT JOIN users u ON f.user_id = u.id WHERE f.skill_id = ? ORDER BY f.created_at DESC -- PARAMETERS: [7]
query: SELECT p.* FROM projects p INNER JOIN project_skills ps ON p.id = ps.project_id WHERE ps.skill_id = ? -- PARAMETERS: [7]
query: SELECT DISTINCT `distinctAlias`.`Skill_id` AS `ids_Skill_id`, `distinctAlias`.`Skill_created_at` FROM (SELECT `Skill`.`id` AS `Skill_id`, `Skill`.`unique_id` AS `Skill_unique_id`, `Skill`.`name` AS `Skill_name`, `Skill`.`summary` AS `Skill_summary`, `Skill`.`detail` AS `Skill_detail`, `Skill`.`author` AS `Skill_author`, `Skill`.`category_id` AS `Skill_category_id`, `Skill`.`source_type` AS `Skill_source_type`, `Skill`.`source_url` AS `Skill_source_url`, `Skill`.`source_url_name` AS `Skill_source_url_name`, `Skill`.`submitter_id` AS `Skill_submitter_id`, `Skill`.`status` AS `Skill_status`, `Skill`.`visibility_type` AS `Skill_visibility_type`, `Skill`.`created_at` AS `Skill_created_at`, `Skill`.`updated_at` AS `Skill_updated_at`, `Skill__Skill_category`.`id` AS `Skill__Skill_category_id`, `Skill__Skill_category`.`name` AS `Skill__Skill_category_name`, `Skill__Skill_category`.`description` AS `Skill__Skill_category_description`, `Skill__Skill_category`.`sort_order` AS `Skill__Skill_category_sort_order`, `Skill__Skill_category`.`created_at` AS `Skill__Skill_category_created_at` FROM `skills` `Skill` LEFT JOIN `skill_categories` `Skill__Skill_category` ON `Skill__Skill_category`.`id`=`Skill`.`category_id` WHERE ((`Skill`.`submitter_id` = ?))) `distinctAlias` ORDER BY `distinctAlias`.`Skill_created_at` DESC, `Skill_id` ASC LIMIT 10 OFFSET 0 -- PARAMETERS: [1]
query: SELECT `Skill`.`id` AS `Skill_id`, `Skill`.`unique_id` AS `Skill_unique_id`, `Skill`.`name` AS `Skill_name`, `Skill`.`summary` AS `Skill_summary`, `Skill`.`detail` AS `Skill_detail`, `Skill`.`author` AS `Skill_author`, `Skill`.`category_id` AS `Skill_category_id`, `Skill`.`source_type` AS `Skill_source_type`, `Skill`.`source_url` AS `Skill_source_url`, `Skill`.`source_url_name` AS `Skill_source_url_name`, `Skill`.`submitter_id` AS `Skill_submitter_id`, `Skill`.`status` AS `Skill_status`, `Skill`.`visibility_type` AS `Skill_visibility_type`, `Skill`.`created_at` AS `Skill_created_at`, `Skill`.`updated_at` AS `Skill_updated_at`, `Skill__Skill_category`.`id` AS `Skill__Skill_category_id`, `Skill__Skill_category`.`name` AS `Skill__Skill_category_name`, `Skill__Skill_category`.`description` AS `Skill__Skill_category_description`, `Skill__Skill_category`.`sort_order` AS `Skill__Skill_category_sort_order`, `Skill__Skill_category`.`created_at` AS `Skill__Skill_category_created_at` FROM `skills` `Skill` LEFT JOIN `skill_categories` `Skill__Skill_category` ON `Skill__Skill_category`.`id`=`Skill`.`category_id` WHERE ( ((`Skill`.`submitter_id` = ?)) ) AND ( `Skill`.`id` IN (?, ?) ) ORDER BY `Skill`.`created_at` DESC -- PARAMETERS: [1,"8","7"]
query: SELECT `SkillCategory`.`id` AS `SkillCategory_id`, `SkillCategory`.`name` AS `SkillCategory_name`, `SkillCategory`.`description` AS `SkillCategory_description`, `SkillCategory`.`sort_order` AS `SkillCategory_sort_order`, `SkillCategory`.`created_at` AS `SkillCategory_created_at` FROM `skill_categories` `SkillCategory` ORDER BY `SkillCategory`.`sort_order` ASC, `SkillCategory`.`id` ASC
query: SELECT `ProjectMember`.`id` AS `ProjectMember_id`, `ProjectMember`.`project_id` AS `ProjectMember_project_id`, `ProjectMember`.`user_id` AS `ProjectMember_user_id`, `ProjectMember`.`role` AS `ProjectMember_role`, `ProjectMember`.`joined_at` AS `ProjectMember_joined_at` FROM `project_members` `ProjectMember` WHERE ((`ProjectMember`.`user_id` = ?)) -- PARAMETERS: [1]
query: SELECT DISTINCT `distinctAlias`.`skill_id` AS `ids_skill_id`, `distinctAlias`.`skill_created_at` FROM (SELECT `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `category`.`id` AS `category_id`, `category`.`name` AS `category_name`, `category`.`description` AS `category_description`, `category`.`sort_order` AS `category_sort_order`, `category`.`created_at` AS `category_created_at`, `submitter`.`id` AS `submitter_id`, `submitter`.`username` AS `submitter_username`, `submitter`.`real_name` AS `submitter_real_name`, `submitter`.`department_id` AS `submitter_department_id`, `submitter`.`email` AS `submitter_email`, `submitter`.`phone` AS `submitter_phone`, `submitter`.`status` AS `submitter_status`, `submitter`.`created_at` AS `submitter_created_at`, `submitter`.`updated_at` AS `submitter_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at` FROM `skills` `skill` LEFT JOIN `skill_categories` `category` ON `category`.`id`=`skill`.`category_id`  LEFT JOIN `users` `submitter` ON `submitter`.`id`=`skill`.`submitter_id`  LEFT JOIN `skill_versions` `version` ON `version`.`skill_id`=`skill`.`id` WHERE `skill`.`status` IN (?, ?)) `distinctAlias` ORDER BY `distinctAlias`.`skill_created_at` DESC, `skill_id` ASC LIMIT 12 OFFSET 0 -- PARAMETERS: ["published","approved"]
query: SELECT `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `category`.`id` AS `category_id`, `category`.`name` AS `category_name`, `category`.`description` AS `category_description`, `category`.`sort_order` AS `category_sort_order`, `category`.`created_at` AS `category_created_at`, `submitter`.`id` AS `submitter_id`, `submitter`.`username` AS `submitter_username`, `submitter`.`real_name` AS `submitter_real_name`, `submitter`.`department_id` AS `submitter_department_id`, `submitter`.`email` AS `submitter_email`, `submitter`.`phone` AS `submitter_phone`, `submitter`.`status` AS `submitter_status`, `submitter`.`created_at` AS `submitter_created_at`, `submitter`.`updated_at` AS `submitter_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at` FROM `skills` `skill` LEFT JOIN `skill_categories` `category` ON `category`.`id`=`skill`.`category_id`  LEFT JOIN `users` `submitter` ON `submitter`.`id`=`skill`.`submitter_id`  LEFT JOIN `skill_versions` `version` ON `version`.`skill_id`=`skill`.`id` WHERE ( `skill`.`status` IN (?, ?) ) AND ( `skill`.`id` IN (?, ?) ) ORDER BY `skill`.`created_at` DESC -- PARAMETERS: ["published","approved","8","7"]
query: SELECT `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `category`.`id` AS `category_id`, `category`.`name` AS `category_name`, `category`.`description` AS `category_description`, `category`.`sort_order` AS `category_sort_order`, `category`.`created_at` AS `category_created_at`, `submitter`.`id` AS `submitter_id`, `submitter`.`username` AS `submitter_username`, `submitter`.`real_name` AS `submitter_real_name`, `submitter`.`department_id` AS `submitter_department_id`, `submitter`.`email` AS `submitter_email`, `submitter`.`phone` AS `submitter_phone`, `submitter`.`status` AS `submitter_status`, `submitter`.`created_at` AS `submitter_created_at`, `submitter`.`updated_at` AS `submitter_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at`, `visibility`.`id` AS `visibility_id`, `visibility`.`skill_id` AS `visibility_skill_id`, `visibility`.`target_type` AS `visibility_target_type`, `visibility`.`target_id` AS `visibility_target_id`, `visibility`.`created_at` AS `visibility_created_at` FROM `skills` `skill` LEFT JOIN `skill_categories` `category` ON `category`.`id`=`skill`.`category_id`  LEFT JOIN `users` `submitter` ON `submitter`.`id`=`skill`.`submitter_id`  LEFT JOIN `skill_versions` `version` ON `version`.`skill_id`=`skill`.`id`  LEFT JOIN `skill_visibility` `visibility` ON `visibility`.`skill_id`=`skill`.`id` WHERE `skill`.`id` = ? -- PARAMETERS: [8]
query: SELECT COALESCE(AVG(score), 0) as avg_rating, COUNT(*) as rating_count FROM ratings WHERE skill_id = ? -- PARAMETERS: [8]
query: SELECT COUNT(*) as download_count FROM download_records WHERE skill_id = ? -- PARAMETERS: [8]
query: SELECT f.*, u.real_name as user_real_name, u.username as user_username FROM feedbacks f LEFT JOIN users u ON f.user_id = u.id WHERE f.skill_id = ? ORDER BY f.created_at DESC -- PARAMETERS: [8]
query: SELECT p.* FROM projects p INNER JOIN project_skills ps ON p.id = ps.project_id WHERE ps.skill_id = ? -- PARAMETERS: [8]
query: SELECT DISTINCT `distinctAlias`.`dr_id` AS `ids_dr_id`, `distinctAlias`.`dr_skill_id`, `distinctAlias`.`dr_downloaded_at` FROM (SELECT `dr`.`id` AS `dr_id`, `dr`.`user_id` AS `dr_user_id`, `dr`.`skill_id` AS `dr_skill_id`, `dr`.`version_id` AS `dr_version_id`, `dr`.`department_id` AS `dr_department_id`, `dr`.`downloaded_at` AS `dr_downloaded_at`, `skill`.`id` AS `skill_id`, `skill`.`unique_id` AS `skill_unique_id`, `skill`.`name` AS `skill_name`, `skill`.`summary` AS `skill_summary`, `skill`.`detail` AS `skill_detail`, `skill`.`author` AS `skill_author`, `skill`.`category_id` AS `skill_category_id`, `skill`.`source_type` AS `skill_source_type`, `skill`.`source_url` AS `skill_source_url`, `skill`.`source_url_name` AS `skill_source_url_name`, `skill`.`submitter_id` AS `skill_submitter_id`, `skill`.`status` AS `skill_status`, `skill`.`visibility_type` AS `skill_visibility_type`, `skill`.`created_at` AS `skill_created_at`, `skill`.`updated_at` AS `skill_updated_at`, `version`.`id` AS `version_id`, `version`.`skill_id` AS `version_skill_id`, `version`.`version_number` AS `version_version_number`, `version`.`zip_path` AS `version_zip_path`, `version`.`zip_size` AS `version_zip_size`, `version`.`change_log` AS `version_change_log`, `version`.`uploader_id` AS `version_uploader_id`, `version`.`status` AS `version_status`, `version`.`created_at` AS `version_created_at` FROM `download_records` `dr` LEFT JOIN `skills` `skill` ON `skill`.`id`=`dr`.`skill_id`  LEFT JOIN `skill_versions` `version` ON `version`.`id`=`dr`.`version_id` WHERE `dr`.`user_id` = ?) `distinctAlias` ORDER BY `distinctAlias`.`dr_skill_id` ASC, `distinctAlias`.`dr_downloaded_at` DESC, `dr_id` ASC LIMIT 10 OFFSET 0 -- PARAMETERS: [1]
